,year,area,sector,jobtype,n_jobtype_area,n_sector_area,n_sector,n_area,n_year,20-64years_area,20-64years_year,n_jobtype_area_pc,n_sector_area_pc,n_area_pc,n_year_pc,FD_jobtype_area,FD_sector_area,FD_sector,FD_area,FD_year,RFD_jobtype_area,RFD_sector_area,RFD_sector,RFD_area,RFD_year,"GDP, 1000 DKK. (2010)",FD_GDP,RFD_GDP,AR_jobtype_area,AR_sector_area,AR_sector,AR_area,AR_year,RR_jobtype_area,RR_sector_area,RR_sector,RR_area,RR_year
2373,2012,Southern Denmark,IT,Telecommunication,30,1671,21585,34328,231999,681901,3267131,4.4e-05,0.002450502,0.050341619,0.071010008,-30.0,-184.0,2474.0,1098.0,38402.0,-0.5,-0.09919137466307278,0.12945424101302916,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-7.217482474749478,-44.267225845130135,595.2017214176736,264.1598585758309,9238.858733177649,-220.75074953554773,-43.793140608669304,57.15424146836326,14.588283056878208,87.5764633094945
2374,2012,Southern Denmark,IT,IT maintenance,231,1671,21585,34328,231999,681901,3267131,0.000338759,0.002450502,0.050341619,0.071010008,-38.0,-184.0,2474.0,1098.0,38402.0,-0.1412639405204461,-0.09919137466307278,0.12945424101302916,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-9.142144468016006,-44.267225845130135,595.2017214176736,264.1598585758309,9238.858733177649,-62.36824150446702,-43.793140608669304,57.15424146836326,14.588283056878208,87.5764633094945
2375,2012,Southern Denmark,Office,Academic,0,4657,35717,34328,231999,681901,3267131,0.0,0.006829437,0.050341619,0.071010008,0.0,10.0,3222.0,1098.0,38402.0,,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2376,2012,Southern Denmark,Office,Realestate,56,4657,35717,34328,231999,681901,3267131,8.21e-05,0.006829437,0.050341619,0.071010008,1.0,10.0,3222.0,1098.0,38402.0,0.01818181818181818,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.24058274915831596,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,8.027299983110826,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2377,2012,Southern Denmark,Office,Property Service,142,4657,35717,34328,231999,681901,3267131,0.000208241,0.006829437,0.050341619,0.071010008,22.0,10.0,3222.0,1098.0,38402.0,0.18333333333333332,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,5.292820481482951,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,80.94194149636749,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2378,2012,Southern Denmark,Office,Finance,493,4657,35717,34328,231999,681901,3267131,0.000722979,0.006829437,0.050341619,0.071010008,-45.0,10.0,3222.0,1098.0,38402.0,-0.08364312267657993,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-10.826223712124218,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-36.92856404869758,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2379,2012,Southern Denmark,Office,Procurement,326,4657,35717,34328,231999,681901,3267131,0.000478075,0.006829437,0.050341619,0.071010008,-57.0,10.0,3222.0,1098.0,38402.0,-0.14882506527415143,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-13.71321670202401,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-65.70648941789149,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2380,2012,Southern Denmark,Office,Law,157,4657,35717,34328,231999,681901,3267131,0.000230239,0.006829437,0.050341619,0.071010008,-18.0,10.0,3222.0,1098.0,38402.0,-0.10285714285714286,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-4.3304894848496875,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-45.41158276159839,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2381,2012,Southern Denmark,Office,Office,1127,4657,35717,34328,231999,681901,3267131,0.001652733,0.006829437,0.050341619,0.071010008,54.0,10.0,3222.0,1098.0,38402.0,0.05032618825722274,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,12.99146845454906,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,22.219087558098,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2382,2012,Southern Denmark,Office,Office apprentice,182,4657,35717,34328,231999,681901,3267131,0.000266901,0.006829437,0.050341619,0.071010008,-38.0,10.0,3222.0,1098.0,38402.0,-0.17272727272727273,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-9.142144468016006,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-76.25934983955285,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2383,2012,Southern Denmark,Office,Office courses,0,4657,35717,34328,231999,681901,3267131,0.0,0.006829437,0.050341619,0.071010008,-2.0,10.0,3222.0,1098.0,38402.0,-1.0,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-0.4811654983166319,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-441.50149907109545,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2384,2012,Southern Denmark,Office,Logistics,463,4657,35717,34328,231999,681901,3267131,0.000678984,0.006829437,0.050341619,0.071010008,51.0,10.0,3222.0,1098.0,38402.0,0.12378640776699029,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,12.269720207074114,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,54.65188459375211,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2385,2012,Southern Denmark,Office,Economics,1217,4657,35717,34328,231999,681901,3267131,0.001784717,0.006829437,0.050341619,0.071010008,-28.0,10.0,3222.0,1098.0,38402.0,-0.02248995983935743,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-6.736316976432847,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-9.929350983125039,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2386,2012,Southern Denmark,Office,Public administration,395,4657,35717,34328,231999,681901,3267131,0.000579263,0.006829437,0.050341619,0.071010008,26.0,10.0,3222.0,1098.0,38402.0,0.07046070460704607,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,6.255151478116215,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,31.10850670961648,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2387,2012,Southern Denmark,Office,Translation,43,4657,35717,34328,231999,681901,3267131,6.31e-05,0.006829437,0.050341619,0.071010008,-1.0,10.0,3222.0,1098.0,38402.0,-0.022727272727272728,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-0.24058274915831596,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-10.034124978888533,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2388,2012,Southern Denmark,Office,Secretary,344,4657,35717,34328,231999,681901,3267131,0.000504472,0.006829437,0.050341619,0.071010008,-8.0,10.0,3222.0,1098.0,38402.0,-0.022727272727272728,0.002151925973746503,0.09915371595630097,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-1.9246619932665276,2.4058274915831594,775.1576177880941,264.1598585758309,9238.858733177649,-10.034124978888533,0.9500785432991079,43.77651423317648,14.588283056878208,87.5764633094945
2389,2012,Southern Denmark,Management,Retail management,0,3713,20935,34328,231999,681901,3267131,0.0,0.005445072,0.050341619,0.071010008,0.0,-14.0,-370.0,1098.0,38402.0,,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2390,2012,Southern Denmark,Management,Freelance consultant,130,3713,20935,34328,231999,681901,3267131,0.000190644,0.005445072,0.050341619,0.071010008,48.0,-14.0,-370.0,1098.0,38402.0,0.5853658536585366,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,11.547971959599167,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,258.4399018952754,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2391,2012,Southern Denmark,Management,HR courses,1,3713,20935,34328,231999,681901,3267131,1.47e-06,0.005445072,0.050341619,0.071010008,-2.0,-14.0,-370.0,1098.0,38402.0,-0.6666666666666666,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-0.4811654983166319,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,-294.33433271406363,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2392,2012,Southern Denmark,Management,Instiutions management,225,3713,20935,34328,231999,681901,3267131,0.00032996,0.005445072,0.050341619,0.071010008,21.0,-14.0,-370.0,1098.0,38402.0,0.10294117647058823,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,5.0522377323246355,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,45.44868372790688,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2393,2012,Southern Denmark,Management,IT management,124,3713,20935,34328,231999,681901,3267131,0.000181845,0.005445072,0.050341619,0.071010008,-154.0,-14.0,-370.0,1098.0,38402.0,-0.5539568345323741,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-37.04974337038066,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,-244.57277286672195,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2394,2012,Southern Denmark,Management,Management,1227,3713,20935,34328,231999,681901,3267131,0.001799381,0.005445072,0.050341619,0.071010008,-167.0,-14.0,-370.0,1098.0,38402.0,-0.11979913916786226,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-40.17731910943876,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,-52.891499530037976,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2395,2012,Southern Denmark,Management,Financial management,166,3713,20935,34328,231999,681901,3267131,0.000243437,0.005445072,0.050341619,0.071010008,38.0,-14.0,-370.0,1098.0,38402.0,0.296875,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,9.142144468016006,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,131.07075753673146,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2396,2012,Southern Denmark,Management,Employee management,282,3713,20935,34328,231999,681901,3267131,0.00041355,0.005445072,0.050341619,0.071010008,16.0,-14.0,-370.0,1098.0,38402.0,0.06015037593984962,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,3.8493239865330553,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,26.55648114713356,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2397,2012,Southern Denmark,Management,Project management,975,3713,20935,34328,231999,681901,3267131,0.001429826,0.005445072,0.050341619,0.071010008,150.0,-14.0,-370.0,1098.0,38402.0,0.18181818181818182,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,36.08741237374739,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,80.27299983110827,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2398,2012,Southern Denmark,Management,Sales management,361,3713,20935,34328,231999,681901,3267131,0.000529402,0.005445072,0.050341619,0.071010008,7.0,-14.0,-370.0,1098.0,38402.0,0.01977401129943503,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,1.6840792441082117,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,8.730255631349346,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2399,2012,Southern Denmark,Management,Tech management,353,3713,20935,34328,231999,681901,3267131,0.00051767,0.005445072,0.050341619,0.071010008,-26.0,-14.0,-370.0,1098.0,38402.0,-0.06860158311345646,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-6.255151478116215,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,-30.287701783241374,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2400,2012,Southern Denmark,Management,Top management,73,3713,20935,34328,231999,681901,3267131,0.000107054,0.005445072,0.050341619,0.071010008,-18.0,-14.0,-370.0,1098.0,38402.0,-0.1978021978021978,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-4.3304894848496875,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,-87.32996684922767,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2401,2012,Southern Denmark,Management,Business development,0,3713,20935,34328,231999,681901,3267131,0.0,0.005445072,0.050341619,0.071010008,0.0,-14.0,-370.0,1098.0,38402.0,,-0.003756372417493963,-0.0173668153015724,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,-3.3681584882164235,-89.01561718857691,264.1598585758309,9238.858733177649,,-1.6584440533928995,-7.667474989735053,14.588283056878208,87.5764633094945
2402,2012,Southern Denmark,Other,Office apprentice,1035,3991,32156,34328,231999,681901,3267131,0.001517816,0.005852756,0.050341619,0.071010008,65.0,271.0,2298.0,1098.0,38402.0,0.06701030927835051,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,15.637878695290537,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,29.58515199960949,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2403,2012,Southern Denmark,Other,Defence,0,3991,32156,34328,231999,681901,3267131,0.0,0.005852756,0.050341619,0.071010008,0.0,271.0,2298.0,1098.0,38402.0,,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2404,2012,Southern Denmark,Other,Volunteer,656,3991,32156,34328,231999,681901,3267131,0.000962016,0.005852756,0.050341619,0.071010008,160.0,271.0,2298.0,1098.0,38402.0,0.3225806451612903,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,38.49323986533055,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,142.4198384100308,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2405,2012,Southern Denmark,Other,Other courses,0,3991,32156,34328,231999,681901,3267131,0.0,0.005852756,0.050341619,0.071010008,-2.0,271.0,2298.0,1098.0,38402.0,-1.0,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-0.4811654983166319,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,-441.50149907109545,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2406,2012,Southern Denmark,Other,Other,1411,3991,32156,34328,231999,681901,3267131,0.002069215,0.005852756,0.050341619,0.071010008,193.0,271.0,2298.0,1098.0,38402.0,0.15845648604269294,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,46.43247058755498,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,69.95877612538705,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2407,2012,Southern Denmark,Other,Student job,637,3991,32156,34328,231999,681901,3267131,0.000934153,0.005852756,0.050341619,0.071010008,-60.0,271.0,2298.0,1098.0,38402.0,-0.08608321377331421,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-14.434964949498957,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,-38.005867925775796,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2408,2012,Southern Denmark,Other,Student internship,83,3991,32156,34328,231999,681901,3267131,0.000121719,0.005852756,0.050341619,0.071010008,-64.0,271.0,2298.0,1098.0,38402.0,-0.43537414965986393,0.0728494623655914,0.07696429767566482,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-15.397295946132221,65.19792502190363,552.85915756581,264.1598585758309,9238.858733177649,-192.2183397316334,32.16314684093195,33.97985279876004,14.588283056878208,87.5764633094945
2409,2012,Southern Denmark,Sales,Design,56,4031,26575,34328,231999,681901,3267131,8.21e-05,0.005911415,0.050341619,0.071010008,11.0,-5.0,4518.0,1098.0,38402.0,0.24444444444444444,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,2.6464102407414756,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,107.92258866182333,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2410,2012,Southern Denmark,Sales,Franchise,54,4031,26575,34328,231999,681901,3267131,7.92e-05,0.005911415,0.050341619,0.071010008,0.0,-5.0,4518.0,1098.0,38402.0,0.0,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,0.0,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2411,2012,Southern Denmark,Sales,Graphic,152,4031,26575,34328,231999,681901,3267131,0.000222906,0.005911415,0.050341619,0.071010008,-33.0,-5.0,4518.0,1098.0,38402.0,-0.1783783783783784,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-7.939230722224426,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,-78.75432145592514,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2412,2012,Southern Denmark,Sales,Communication,210,4031,26575,34328,231999,681901,3267131,0.000307963,0.005911415,0.050341619,0.071010008,17.0,-5.0,4518.0,1098.0,38402.0,0.08808290155440414,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,4.089906735691371,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,38.88873307880115,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2413,2012,Southern Denmark,Sales,Culture,241,4031,26575,34328,231999,681901,3267131,0.000353424,0.005911415,0.050341619,0.071010008,81.0,-5.0,4518.0,1098.0,38402.0,0.50625,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,19.487202681823593,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,223.51013390474208,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2414,2012,Southern Denmark,Sales,Marketing,452,4031,26575,34328,231999,681901,3267131,0.000662853,0.005911415,0.050341619,0.071010008,11.0,-5.0,4518.0,1098.0,38402.0,0.024943310657596373,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,2.6464102407414756,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,11.01250904712483,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2415,2012,Southern Denmark,Sales,Sales,2414,4031,26575,34328,231999,681901,3267131,0.003540103,0.005911415,0.050341619,0.071010008,-35.0,-5.0,4518.0,1098.0,38402.0,-0.014291547570436913,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-8.420396220541058,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,-6.309739676393769,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2416,2012,Southern Denmark,Sales,Sales courses,0,4031,26575,34328,231999,681901,3267131,0.0,0.005911415,0.050341619,0.071010008,-2.0,-5.0,4518.0,1098.0,38402.0,-1.0,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-0.4811654983166319,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,-441.50149907109545,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2417,2012,Southern Denmark,Sales,Telemarketing,253,4031,26575,34328,231999,681901,3267131,0.000371022,0.005911415,0.050341619,0.071010008,-49.0,-5.0,4518.0,1098.0,38402.0,-0.16225165562913907,-0.001238850346878097,0.20483293285578275,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-11.788554708757482,-1.2029137457915797,1086.9528606972715,264.1598585758309,9238.858733177649,-71.63434918703204,-0.5469542852714264,90.43404691495712,14.588283056878208,87.5764633094945
2418,2012,Southern Denmark,Social,Medical Practitioner,1191,6196,34654,34328,231999,681901,3267131,0.001746588,0.009086363,0.050341619,0.071010008,-144.0,289.0,9988.0,1098.0,38402.0,-0.10786516853932585,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-34.6439158787975,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,-47.622633607668725,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2419,2012,Southern Denmark,Social,Medical Secretary,381,6196,34654,34328,231999,681901,3267131,0.000558732,0.009086363,0.050341619,0.071010008,-12.0,289.0,9988.0,1098.0,38402.0,-0.030534351145038167,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-2.8869929898997917,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,-13.480961803697571,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2420,2012,Southern Denmark,Social,Care,1484,6196,34654,34328,231999,681901,3267131,0.002176269,0.009086363,0.050341619,0.071010008,133.0,289.0,9988.0,1098.0,38402.0,0.09844559585492228,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,31.997505638056023,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,43.46387814689541,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2421,2012,Southern Denmark,Social,Psychiatry,213,6196,34654,34328,231999,681901,3267131,0.000312362,0.009086363,0.050341619,0.071010008,21.0,289.0,9988.0,1098.0,38402.0,0.109375,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,5.0522377323246355,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,48.28922646090106,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2422,2012,Southern Denmark,Social,Social counseling,440,6196,34654,34328,231999,681901,3267131,0.000645255,0.009086363,0.050341619,0.071010008,64.0,289.0,9988.0,1098.0,38402.0,0.1702127659574468,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,15.397295946132221,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,75.1491913312503,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2423,2012,Southern Denmark,Social,Dentist,182,6196,34654,34328,231999,681901,3267131,0.000266901,0.009086363,0.050341619,0.071010008,49.0,289.0,9988.0,1098.0,38402.0,0.3684210526315789,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,11.788554708757482,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,162.65844702619304,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2424,2012,Southern Denmark,Social,Technical health,99,6196,34654,34328,231999,681901,3267131,0.000145182,0.009086363,0.050341619,0.071010008,-29.0,289.0,9988.0,1098.0,38402.0,-0.2265625,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-6.976899725591163,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,-100.02768338329507,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2425,2012,Southern Denmark,Social,Therapy,334,6196,34654,34328,231999,681901,3267131,0.000489807,0.009086363,0.050341619,0.071010008,46.0,289.0,9988.0,1098.0,38402.0,0.1597222222222222,0.048925004232266804,0.4049298629692694,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,11.066806461282534,69.52841450675331,2402.9404985932597,264.1598585758309,9238.858733177649,70.51760054607774,21.600462710605484,178.7771415195857,14.588283056878208,87.5764633094945
2426,2012,Southern Denmark,Teaching,Library,59,4158,30577,34328,231999,681901,3267131,8.65e-05,0.006097659,0.050341619,0.071010008,0.0,396.0,6674.0,1098.0,38402.0,0.0,0.10526315789473684,0.2792118144166004,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,0.0,95.27076866669312,1605.6492678826007,264.1598585758309,9238.858733177649,0.0,46.47384200748373,123.27243462328958,14.588283056878208,87.5764633094945
2427,2012,Southern Denmark,Teaching,Research,988,4158,30577,34328,231999,681901,3267131,0.001448891,0.006097659,0.050341619,0.071010008,-67.0,396.0,6674.0,1098.0,38402.0,-0.06350710900473934,0.10526315789473684,0.2792118144166004,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,-16.11904419360717,95.27076866669312,1605.6492678826007,264.1598585758309,9238.858733177649,-28.038483827263885,46.47384200748373,123.27243462328958,14.588283056878208,87.5764633094945
2428,2012,Southern Denmark,Teaching,Teacher,943,4158,30577,34328,231999,681901,3267131,0.001382899,0.006097659,0.050341619,0.071010008,270.0,396.0,6674.0,1098.0,38402.0,0.4011887072808321,0.10526315789473684,0.2792118144166004,0.03304243153776708,0.19836051178479006,1839.290226,4.1565740000000915,0.0022649979719298052,64.95734227274531,95.27076866669312,1605.6492678826007,264.1598585758309,9238.858733177649,177.12541567488228,46.47384200748373,123.27243462328958,14.588283056878208,87.5764633094945
